SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
465,23,2.8195252E10,1378.1915,0.1543313,5.3694164282566656E17
465,24,3.0403529E10,1375.3198,0.17947245,5.383272203047342E17
465,25,3.0902944E10,1417.7366,0.20376614,9.44369331170476E17
465,26,3.2409846E10,1384.2021,0.118704975,5.570243891743949E17
465,27,2.7892156E10,1398.4166,0.13293877,5.3962756983724646E17
465,28,3.2465723E10,1411.8573,0.17460778,7.222800448632013E17
465,29,3.315777E10,1357.2802,0.056490052,6.013213505019269E17
465,30,8.908391E10,1379.2202,0.07849813,5.289395806283632E19
466,1,3.2584018E10,1392.3208,0.103341885,6.302145939066266E17
466,2,3.0358067E10,1355.3352,0.065468,4.469691396797952E17
466,3,3.0612224E10,1347.753,0.0612336,6.05615188607232E17
466,4,2.6437665E10,1366.3456,0.09799705,4.7158882484269875E17
466,5,3.3962295E10,1352.8807,0.07805258,9.869450145099612E17
466,6,2.787384E10,1407.4519,0.1608537,1.9256672406221414E17
466,7,3.1625781E10,1371.5668,0.12104486,6.706416427825889E17
466,8,2.7781951E10,1386.4353,0.12871648,4.664304612012933E17
466,9,2.8740096E10,1382.3347,0.22399709,4.92432833604096E17
466,10,2.940463E10,1354.3746,0.130099,5.103457116231373E17
466,11,3.6492116E10,1383.4413,0.114722796,7.918778947263529E17
466,12,3.0077882E10,1371.58,0.07068357,7.134086595343524E17
466,13,2.6878243E10,1398.9403,0.13617724,3.9482431928285184E17
466,14,2.9050786E10,1345.4622,0.10794455,4.8513229004814336E17
466,15,3.1383093E10,1340.7279,0.062922746,9.272192331182244E17
466,16,2.6392093E10,1374.6448,0.055992287,3.764933101375734E17
466,17,2.457935E10,1350.4432,0.122203834,5.022163752751841E17
466,18,2.0897526E10,1391.0955,0.085866034,2.3688992173989888E17
466,19,2.7531405E10,1370.2123,0.10766635,5.083580659396792E17
466,20,2.467637E10,1347.2238,0.17363918,4.7289507582350746E17
466,21,2.8805585E10,1360.6975,0.025638647,7.15004767642024E17
466,22,2.905169E10,1357.4065,0.14243263,6.176576020157071E17
466,23,3.030203E10,1371.7871,0.12644368,7.40960202459181E17
466,24,2.8137992E10,1368.038,0.014078379,4.086739756952248E17
466,25,2.9905175E10,1381.5747,0.13960417,5.131173507069051E17
466,26,3.0235711E10,1351.4537,0.025735214,7.190446465524204E17
466,27,2.9734795E10,1359.9509,0.13096775,4.05836364143743E17
466,28,2.8646466E10,1355.3507,0.11391897,3.440500954915881E17
466,29,2.8654707E10,1405.9274,0.06252617,4.301773227635589E17
466,30,9.053552E10,1357.4703,0.105148,5.313767382326749E19
467,1,3.0409216E10,1392.3208,0.12536258,5.66301950076928E17
467,2,2.788881E10,1391.5966,0.13236979,6.721849389871329E17
467,3,2.4605184E10,1351.712,0.013834611,4.3232821506816E17
467,4,2.9003821E10,1385.6254,0.04318514,5.5774548017053286E17
467,5,2.3114533E10,1378.4951,0.13381614,3.206792867724411E17
467,6,2.7604787E10,1389.6973,0.11832459,5.065824615231488E17
467,7,3.3732372E10,1381.6737,0.10349043,9.130714001877504E17
467,8,2.9392353E10,1342.9329,0.13034187,5.1668767863911424E17
467,9,3.2044392E10,1384.2098,0.15695703,6.700601666016707E17
467,10,2.8610183E10,1374.9152,0.07416484,4.167724346188104E17
467,11,2.6731553E10,1380.0436,0.046772517,5.291352352317686E17
467,12,2.978833E10,1365.9895,0.0571396,6.668131369550193E17
467,13,2.7299707E10,1356.8784,0.023883864,4.8892500125768704E17
467,14,2.4500347E10,1386.4526,0.08916433,2.975141802554163E17
467,15,3.0593796E10,1379.6445,0.10292399,7.0779193937519E17
467,16,2.8199133E10,1356.6212,0.07793081,3.847303053363282E17
467,17,3.033443E10,1393.7192,0.06293653,3.828586266795643E17
467,18,3.0783928E10,1361.1392,0.068545766,4.350350887861248E17
467,19,2.8984535E10,1384.4933,0.093786605,5.907632859223757E17
467,20,3.0894326E10,1377.4819,0.050405852,5.587389269062451E17
467,21,3.6144157E10,1411.7991,0.04438424,7.74383713380606E17
467,22,2.692593E10,1368.8347,0.13002679,5.0787261979260314E17
467,23,3.4159194E10,1346.3821,0.20730701,8.390328825508004E17
467,24,2.8006818E10,1412.9075,0.16288656,5.615973034833019E17
467,25,2.7581188E10,1376.7893,0.10821704,3.014284334467338E17
467,26,2.7473408E10,1418.6108,0.1659073,4.59203920861696E17
467,27,3.2192352E10,1345.4117,0.08316769,7.561304286301798E17
467,28,3.2517878E10,1380.1376,0.22293136,6.247906989899776E17
467,29,2.5420001E10,1356.7655,0.21078807,3.963512273778893E17
467,30,9.051992E10,1380.6056,0.15419969,5.338255159057785E19
468,1,3.0815523E10,1356.4431,0.10203527,6.013975305773793E17
468,2,2.501258E10,1367.903,0.10800002,3.321231950086226E17
468,3,2.7327068E10,1306.6989,0.120809466,4.813355080325837E17
468,4,2.8938922E10,1383.3594,0.05431598,4.826411414910812E17
468,5,2.6353512E10,1354.3412,0.07487535,5.294566122191913E17
468,6,2.610875E10,1407.1976,0.09466675,4.333929759659827E17
468,7,3.0610794E10,1357.7682,0.123925954,5.872282371513262E17
468,8,3.2380934E10,1374.2455,0.037027553,8.48191369917399E17
468,9,3.120395E10,1390.367,0.029718205,7.90186440355283E17
468,10,2.8718004E10,1379.265,0.08828503,5.570457987073208E17
468,11,2.8786723E10,1366.2759,0.08558321,5.747242438562181E17
