SimID, TxID, Size, Value, NodeID, ArrivalTime, ConflictID, DependencyIDs
487,50,4609.0,3017.9622,5,2993392,-1,-1
487,60,5402.0,3684.933,26,3753473,-1,-1
487,70,4104.0,2897.8535,29,4344422,-1,-1
487,80,5001.0,4198.5117,26,4836211,-1,-1
487,90,4581.0,3483.2583,15,5308902,-1,-1
488,50,5444.0,3443.1826,4,2749579,-1,-1
488,60,5381.0,3287.8796,3,3170472,-1,-1
488,70,4923.0,3244.9514,17,3957666,-1,-1
488,80,5730.0,3360.9312,23,4477001,-1,-1
488,90,4856.0,4065.5542,16,5059290,-1,-1
489,50,4882.0,3785.8965,9,2231277,-1,-1
489,60,4563.0,3211.0698,11,2775770,-1,-1
489,70,5062.0,3206.9583,12,3404764,-1,-1
489,80,5148.0,4026.744,9,3958797,-1,-1
489,90,4613.0,3331.4136,30,4826110,-1,-1
490,50,6163.0,3419.83,11,3911531,-1,-1
490,60,4938.0,3512.8628,14,4516231,-1,-1
490,70,5271.0,3949.6233,21,5017278,-1,-1
490,80,5515.0,3410.7646,30,5413595,-1,-1
490,90,5212.0,3931.7695,17,5861047,-1,-1
491,50,4344.0,3933.9568,6,3344059,-1,-1
491,60,4467.0,3431.5955,24,3924189,-1,-1
491,70,4710.0,3702.871,4,4310566,-1,-1
491,80,5934.0,3914.3052,6,4875936,-1,-1
491,90,4897.0,3095.1162,26,5583748,-1,-1
492,50,5399.0,3447.3115,23,4268725,-1,-1
492,60,4990.0,3875.3564,8,4729599,-1,-1
492,70,4828.0,4298.2646,22,5383706,-1,-1
492,80,5417.0,3291.2085,1,5913358,-1,-1
492,90,5784.0,3376.743,3,6494443,-1,-1
493,50,5204.0,3241.3923,13,3022516,-1,-1
493,60,5186.0,3952.8713,3,3540731,-1,-1
493,70,4616.0,3517.4812,4,4080447,-1,-1
493,80,4278.0,3998.6704,11,4717443,-1,-1
493,90,4805.0,3359.7075,27,5053287,-1,-1
494,50,5361.0,3220.6746,21,2506230,-1,-1
494,60,5543.0,3194.4744,16,3358292,-1,-1
494,70,6180.0,4098.4316,30,4014432,-1,-1
494,80,4956.0,2705.501,20,4771597,-1,-1
494,90,4416.0,3290.0896,5,5448443,-1,-1
495,50,4782.0,3352.0974,11,3617277,-1,-1
495,60,5789.0,4154.891,25,4211432,-1,-1
495,70,4715.0,2975.1995,29,4680166,-1,-1
495,80,5503.0,3529.3445,25,5095305,-1,-1
495,90,6021.0,3703.0122,14,6226074,-1,-1
496,50,5317.0,4048.754,27,2960466,-1,-1
496,60,4613.0,4112.465,23,3683107,-1,-1
496,70,5912.0,3433.89,11,4166537,-1,-1
496,80,5670.0,4261.597,30,4865686,-1,-1
496,90,4770.0,3999.6545,10,5532982,-1,-1
497,50,4696.0,3605.2725,11,3564709,-1,-1
497,60,5512.0,3295.8474,22,4284485,-1,-1
497,70,4645.0,3023.3867,9,4848371,-1,-1
497,80,5545.0,3583.6565,12,5705818,-1,-1
497,90,5307.0,3896.5146,9,6026932,-1,-1
498,50,4714.0,3351.717,7,2927118,-1,-1
498,60,5012.0,3489.4358,18,3751182,-1,-1
498,70,5452.0,3130.0835,7,4630491,-1,-1
498,80,4467.0,3746.4165,3,5382568,-1,-1
498,90,5127.0,3459.2786,25,6546237,-1,-1
499,50,5607.0,4361.2207,9,2788011,-1,-1
499,60,5140.0,4114.1133,2,3343952,-1,-1
499,70,4481.0,3384.584,10,3933600,-1,-1
499,80,5232.0,3814.3484,13,4544156,-1,-1
499,90,4998.0,3645.8618,19,4855980,-1,-1
500,50,5313.0,3604.2485,26,2647913,-1,-1
500,60,4718.0,3431.311,25,3318179,-1,-1
500,70,4793.0,4221.8003,8,3911753,-1,-1
500,80,5417.0,4118.3774,3,4719510,-1,-1
500,90,4767.0,3506.6482,6,5466717,-1,-1
501,50,5109.0,3557.338,19,2850404,-1,-1
501,60,5348.0,3560.3198,28,3226563,-1,-1
501,70,4547.0,4061.6309,30,3704133,-1,-1
501,80,3902.0,3778.9253,22,4605305,-1,-1
501,90,4597.0,4058.796,23,5172130,-1,-1
502,50,4101.0,3612.3005,25,2904197,-1,-1
502,60,4782.0,3054.2854,18,3439880,-1,-1
502,70,4664.0,3162.4368,7,4291738,-1,-1
502,80,5186.0,3106.901,8,4983252,-1,-1
502,90,4629.0,3755.8872,28,5875945,-1,-1
503,50,4759.0,3570.8464,18,2274629,-1,-1
503,60,5781.0,3100.8625,22,2783507,-1,-1
503,70,4852.0,3793.594,29,3310890,-1,-1
503,80,5842.0,3686.7078,23,4066323,-1,-1
503,90,5158.0,3038.517,5,4625098,-1,-1
504,50,5296.0,4449.2827,9,3014319,-1,-1
504,60,5206.0,3524.942,15,3934048,-1,-1
504,70,5654.0,3738.834,10,4743921,-1,-1
504,80,5599.0,3686.9653,14,5286645,-1,-1
504,90,4429.0,3566.859,18,6118889,-1,-1
505,50,4985.0,3768.4065,27,3002427,-1,-1
505,60,4906.0,3627.6204,22,3654454,-1,-1
505,70,4211.0,2490.8804,20,4190511,-1,-1
505,80,5814.0,3050.8604,25,4590575,-1,-1
505,90,5096.0,3825.6133,4,5436775,-1,-1
506,50,3547.0,3906.8718,9,4033838,-1,-1
506,60,4970.0,3554.0393,29,4623279,-1,-1
506,70,5421.0,3747.5098,10,5282344,-1,-1
506,80,4672.0,3421.1487,13,5717685,-1,-1
506,90,4633.0,3182.6553,8,6576023,-1,-1
507,50,5641.0,3506.0059,5,3276990,-1,-1
507,60,5717.0,3890.0312,15,3926541,-1,-1
507,70,6081.0,3618.6133,8,4446878,-1,-1
507,80,4963.0,3449.1436,8,5123807,-1,-1
507,90,5010.0,3646.048,1,6028550,-1,-1
508,50,4518.0,3579.1082,20,2795008,-1,-1
508,60,5182.0,3680.1802,3,3489118,-1,-1
508,70,3974.0,3886.5981,4,4256465,-1,-1
508,80,6114.0,3700.536,6,4943372,-1,-1
508,90,5460.0,3641.7288,5,5615704,-1,-1
509,50,4726.0,3742.6729,14,2582468,-1,-1
509,60,4844.0,3482.254,1,3153512,-1,-1
509,70,5269.0,3586.4128,20,3799047,-1,-1
509,80,5380.0,3811.6284,14,4501154,-1,-1
509,90,4526.0,3683.7634,15,4921984,-1,-1
510,50,5001.0,3525.2444,12,2778298,-1,-1
510,60,5326.0,3341.2815,13,3296775,-1,-1
510,70,4231.0,3508.5996,29,4146247,-1,-1
510,80,5066.0,3199.3936,14,4895654,-1,-1
510,90,4103.0,3078.9395,8,5427645,-1,-1
511,50,5210.0,3547.632,20,3030963,-1,-1
511,60,4390.0,2500.2856,6,3624578,-1,-1
511,70,5386.0,3238.0908,18,4248546,-1,-1
511,80,5078.0,3665.9146,14,4855431,-1,-1
511,90,5099.0,3751.7944,20,5285575,-1,-1
512,50,5243.0,4123.859,26,3324119,-1,-1
512,60,5109.0,3493.1829,19,4253449,-1,-1
512,70,4047.0,4140.046,23,4666741,-1,-1
512,80,5026.0,3954.51,15,5228720,-1,-1
512,90,4413.0,3578.7927,5,5825004,-1,-1
513,50,4686.0,3416.883,20,2515331,-1,-1
513,60,5772.0,3451.853,3,2941652,-1,-1
513,70,4230.0,3112.4448,16,3706713,-1,-1
513,80,5528.0,2892.4663,5,4648544,-1,-1
513,90,5004.0,3620.586,30,5015950,-1,-1
514,50,5250.0,3579.5095,23,3181328,-1,-1
514,60,5237.0,3405.534,9,4060483,-1,-1
514,70,5343.0,3851.762,20,4707891,-1,-1
514,80,4689.0,3549.9485,19,5054982,-1,-1
514,90,5234.0,3406.2542,15,5735515,-1,-1
515,50,4996.0,3959.4797,28,2749766,-1,-1
515,60,4942.0,3777.2039,1,3496019,-1,-1
515,70,5056.0,3457.4817,18,3949238,-1,-1
515,80,5227.0,3154.0752,23,4450250,-1,-1
515,90,4509.0,2857.2888,25,5267296,-1,-1
516,50,6196.0,3379.5327,3,4430513,-1,-1
516,60,5525.0,3702.907,4,5035070,-1,-1
516,70,5218.0,3377.9663,18,5689645,-1,-1
516,80,5140.0,2930.0957,13,6607706,-1,-1
516,90,3998.0,3391.9773,28,7191599,-1,-1
517,50,4695.0,3966.141,7,2805053,-1,-1
517,60,3895.0,3602.9534,3,3152993,-1,-1
517,70,5116.0,3820.53,7,3727591,-1,-1
517,80,4772.0,3879.5393,25,3938181,-1,-1
517,90,4139.0,3552.6614,11,4927413,-1,-1
518,50,5422.0,3900.3098,26,3186750,-1,-1
518,60,5524.0,4063.478,30,3656896,-1,-1
518,70,4539.0,3588.1506,28,4068472,-1,-1
518,80,4848.0,3811.458,13,4724673,-1,-1
518,90,4011.0,3343.7993,18,6204835,-1,-1
519,50,4466.0,3735.0708,19,3103161,-1,-1
519,60,4995.0,4375.056,13,3532127,-1,-1
519,70,5122.0,4555.9585,21,3824664,-1,-1
519,80,5201.0,3226.1536,10,4559238,-1,-1
519,90,5802.0,3550.2754,5,5211281,-1,-1
520,50,5296.0,3674.7751,30,2875763,-1,-1
520,60,4348.0,4259.5825,5,3281568,-1,-1
520,70,5715.0,3195.9053,5,3593961,-1,-1
520,80,5271.0,3667.4453,7,4256858,-1,-1
520,90,4907.0,3663.5388,25,4834066,-1,-1
521,50,4385.0,4177.8926,3,3581744,-1,-1
521,60,3987.0,3752.9834,18,4354552,-1,-1
521,70,5708.0,2645.775,23,5167684,-1,-1
521,80,5797.0,3320.6755,8,5703435,-1,-1
521,90,5066.0,3300.7769,10,6153332,-1,-1
522,50,4846.0,3726.1624,3,2608153,-1,-1
522,60,5512.0,3308.415,20,3341191,-1,-1
522,70,5263.0,3146.2407,26,4362617,-1,-1
522,80,4548.0,3197.4048,14,4799248,-1,-1
522,90,5550.0,3178.7573,3,5279949,-1,-1
523,50,4996.0,3084.4565,28,3194228,-1,-1
523,60,5500.0,3469.956,30,3720189,-1,-1
523,70,4896.0,4155.1396,19,4360159,-1,-1
523,80,4365.0,3885.6301,16,4681434,-1,-1
523,90,5487.0,3842.2012,14,5369365,-1,-1
524,50,5039.0,3657.729,6,3218391,-1,-1
524,60,3940.0,3836.5103,27,4056602,-1,-1
524,70,4724.0,3462.202,29,4456903,-1,-1
524,80,4969.0,3075.4324,8,4854263,-1,-1
524,90,4681.0,3245.373,27,5567477,-1,-1
525,50,5474.0,3532.4463,28,3690980,-1,-1
525,60,4604.0,3545.6152,13,4382692,-1,-1
525,70,5739.0,3869.2937,3,4814948,-1,-1
525,80,5042.0,3498.799,15,5333350,-1,-1
525,90,5519.0,3619.088,1,5731200,-1,-1
526,50,4816.0,3055.5708,4,2940655,-1,-1
526,60,5401.0,4054.7266,28,3570052,-1,-1
526,70,5151.0,3246.2007,3,4019068,-1,-1
526,80,4860.0,3757.61,30,4625152,-1,-1
526,90,5071.0,3203.0386,4,5667943,-1,-1
527,50,4071.0,4015.129,21,3653870,-1,-1
527,60,5471.0,3845.3867,30,4233888,-1,-1
527,70,4290.0,3230.4526,2,4509021,-1,-1
527,80,6094.0,3768.9192,20,5193879,-1,-1
527,90,5467.0,2831.967,27,5671710,-1,-1
528,50,4798.0,3323.6294,20,2981054,-1,-1
528,60,4178.0,3843.231,5,3465711,-1,-1
528,70,4909.0,3364.3125,30,4052589,-1,-1
528,80,5761.0,3581.3298,13,4834126,-1,-1
528,90,4843.0,2764.3623,8,5463598,-1,-1
529,50,4682.0,3926.2388,1,2896243,-1,-1
529,60,5276.0,3537.5737,17,3505938,-1,-1
529,70,5145.0,3695.3037,21,4026245,-1,-1
529,80,5378.0,4039.9043,8,4641185,-1,-1
529,90,4723.0,3206.5044,28,5263361,-1,-1
530,50,5014.0,3834.7725,10,3620779,-1,-1
530,60,4918.0,3118.1853,12,4441418,-1,-1
530,70,5977.0,3700.6736,4,4886102,-1,-1
530,80,5837.0,3144.384,12,5398511,-1,-1
530,90,4074.0,3405.9158,11,6170677,-1,-1
531,50,4056.0,2924.1992,10,3259569,-1,-1
531,60,5439.0,3834.9578,17,3788844,-1,-1
531,70,5343.0,3674.5247,7,4662414,-1,-1
531,80,5371.0,3594.402,6,5151421,-1,-1
531,90,5688.0,3601.4014,9,5795338,-1,-1
532,50,4431.0,3486.6165,11,2389463,-1,-1
532,60,5003.0,3882.691,25,3009571,-1,-1
532,70,4293.0,3091.6938,25,3524660,-1,-1
532,80,4949.0,3148.2522,15,4671403,-1,-1
532,90,4859.0,3455.441,3,5183202,-1,-1
533,50,5032.0,3541.645,16,3325146,-1,-1
533,60,4308.0,4247.619,28,3855730,-1,-1
533,70,4668.0,3978.5583,29,4855908,-1,-1
533,80,4591.0,3601.9045,14,5555798,-1,-1
533,90,4947.0,3466.2798,19,6356974,-1,-1
534,50,4587.0,3819.0366,23,3239203,-1,-1
534,60,5051.0,3261.413,30,3910909,-1,-1
534,70,4725.0,3342.1985,5,4291681,-1,-1
534,80,5153.0,3755.562,10,4856658,-1,-1
534,90,4386.0,4120.132,1,5318057,-1,-1
535,50,5393.0,3826.6753,10,2321929,-1,-1
535,60,5068.0,3955.6184,16,3574825,-1,-1
535,70,4862.0,4215.5884,15,3946449,-1,-1
535,80,5368.0,3439.1387,9,4654406,-1,-1
535,90,5355.0,2684.889,21,5112490,-1,-1
536,50,5448.0,3572.3347,22,2733645,-1,-1
536,60,4781.0,3869.4727,11,3060905,-1,-1
536,70,5535.0,2869.8347,5,3518969,-1,-1
536,80,4041.0,3359.9158,27,3873136,-1,-1
536,90,4344.0,4154.8813,2,4420839,-1,-1
537,50,4866.0,3050.5122,5,3171708,-1,-1
537,60,5110.0,4119.8384,13,3671226,-1,-1
537,70,5471.0,3123.4326,24,4105825,-1,-1
537,80,5205.0,4127.192,24,5024804,-1,-1
537,90,4991.0,4006.8604,14,5463023,-1,-1
538,50,5906.0,2882.2566,5,3126791,-1,-1
538,60,5564.0,3750.1926,11,4033880,-1,-1
538,70,5003.0,3689.1292,15,4498312,-1,-1
538,80,4962.0,3731.6685,2,5237925,-1,-1
538,90,4789.0,3999.1504,25,5690961,-1,-1
539,50,4678.0,4235.127,6,3136548,-1,-1
539,60,4752.0,3870.9097,19,3830868,-1,-1
539,70,5705.0,4584.8022,14,4435435,-1,-1
539,80,5695.0,2935.5278,14,4959511,-1,-1
539,90,4069.0,3874.4246,22,5508344,-1,-1
540,50,5130.0,3232.837,1,3246043,-1,-1
540,60,5462.0,3609.3167,13,3982007,-1,-1
540,70,5104.0,4025.8923,27,4692447,-1,-1
540,80,6211.0,3504.6877,3,5582878,-1,-1
540,90,4902.0,3383.674,11,6320980,-1,-1
541,50,4964.0,4260.3623,2,2894209,-1,-1
541,60,4543.0,3597.748,13,3466476,-1,-1
541,70,5404.0,3638.3403,22,3928745,-1,-1
541,80,5174.0,3800.6184,6,4502706,-1,-1
541,90,5326.0,4159.082,28,5225472,-1,-1
542,50,5402.0,3774.7368,28,3347407,-1,-1
542,60,4970.0,3722.483,4,3980139,-1,-1
542,70,5835.0,2984.8306,26,4414203,-1,-1
542,80,4747.0,3395.8284,18,4843161,-1,-1
542,90,5013.0,4292.604,29,5392378,-1,-1
543,50,5251.0,3490.363,4,2908065,-1,-1
543,60,4617.0,3413.7908,22,3752740,-1,-1
543,70,4788.0,3426.1353,22,4170330,-1,-1
543,80,5099.0,3355.2856,23,4714596,-1,-1
543,90,4833.0,4033.5234,15,5508908,-1,-1
544,50,5069.0,3871.753,29,3248617,-1,-1
544,60,4575.0,3174.4492,23,3545124,-1,-1
544,70,5513.0,4006.642,15,3936313,-1,-1
544,80,4852.0,3557.4922,16,4644404,-1,-1
544,90,4450.0,3306.801,18,5244016,-1,-1
545,50,5323.0,3117.3276,23,2674670,-1,-1
545,60,5110.0,4116.0493,29,3414500,-1,-1
545,70,5555.0,4256.417,12,3967191,-1,-1
545,80,4538.0,3503.9773,30,4346589,-1,-1
545,90,3937.0,3246.7498,5,5016226,-1,-1
546,50,4275.0,3684.6885,4,2776424,-1,-1
546,60,3981.0,3345.559,6,3348786,-1,-1
546,70,5468.0,3446.8164,2,4179789,-1,-1
546,80,5066.0,3556.926,11,4598464,-1,-1
546,90,5296.0,2947.9019,10,5325598,-1,-1
547,50,4240.0,3418.6226,25,3092212,-1,-1
547,60,4562.0,4265.554,18,3746909,-1,-1
547,70,5675.0,3093.8088,21,4275301,-1,-1
547,80,4940.0,3769.2969,24,5162921,-1,-1
547,90,3989.0,3010.155,23,5680573,-1,-1
548,50,3871.0,3680.7966,14,2611562,-1,-1
548,60,5521.0,3704.3208,25,3121009,-1,-1
548,70,4357.0,3204.8696,10,4052050,-1,-1
548,80,4877.0,3818.5752,27,4978563,-1,-1
548,90,5237.0,3671.9407,4,5632612,-1,-1
549,50,5208.0,3590.224,11,3571189,-1,-1
549,60,5333.0,3289.6528,1,4216766,-1,-1
549,70,4693.0,3792.6,17,5011966,-1,-1
549,80,5350.0,3243.0796,23,6271184,-1,-1
549,90,5454.0,3546.943,2,6999264,-1,-1
550,50,4757.0,3610.3562,29,2711907,-1,-1
550,60,5263.0,3624.641,17,3380692,-1,-1
550,70,4656.0,3927.1304,25,3809808,-1,-1
550,80,5109.0,3475.8123,14,4590162,-1,-1
550,90,4845.0,3432.2825,23,4983360,-1,-1
551,50,5292.0,3629.5486,16,3275288,-1,-1
551,60,4988.0,3488.0735,7,3852062,-1,-1
551,70,5121.0,3302.029,7,4511554,-1,-1
551,80,4878.0,3858.9275,20,5002325,-1,-1
551,90,4739.0,3137.781,9,5481853,-1,-1
552,50,5308.0,4325.9316,20,3381944,-1,-1
552,60,4874.0,3989.5576,19,3745750,-1,-1
552,70,4664.0,3742.1484,25,4221087,-1,-1
552,80,4834.0,3824.12,30,4832170,-1,-1
552,90,4891.0,3920.9536,1,5424326,-1,-1
553,50,4644.0,4044.0535,17,3233709,-1,-1
553,60,4690.0,3521.0088,9,3782641,-1,-1
553,70,4446.0,3100.0256,22,4168617,-1,-1
553,80,4909.0,3820.5132,29,5468561,-1,-1
553,90,5313.0,3638.987,23,5891273,-1,-1
554,50,5607.0,3258.1697,12,2822249,-1,-1
554,60,4471.0,3880.4092,8,3418147,-1,-1
554,70,4777.0,3522.2642,16,4581188,-1,-1
554,80,5360.0,3191.1104,19,5358802,-1,-1
554,90,4974.0,3967.21,25,6003759,-1,-1
555,50,4420.0,3464.6787,15,3151662,-1,-1
555,60,5191.0,3708.994,19,3568669,-1,-1
555,70,5135.0,3788.3708,16,4056521,-1,-1
555,80,5287.0,3630.4104,15,4807906,-1,-1
555,90,4908.0,3584.9014,30,5250798,-1,-1
556,50,4941.0,2933.2402,23,2909113,-1,-1
556,60,5137.0,3867.346,7,3515440,-1,-1
556,70,5052.0,2913.105,2,3854334,-1,-1
556,80,4694.0,3357.1943,7,4502785,-1,-1
556,90,5755.0,3515.1533,21,5184886,-1,-1
557,50,4925.0,3320.5786,3,3160599,-1,-1
557,60,4903.0,3078.4956,19,3421274,-1,-1
557,70,4045.0,4275.639,29,3994916,-1,-1
557,80,4328.0,3670.0947,6,4808143,-1,-1
557,90,5608.0,4082.6848,13,5050219,-1,-1
558,50,5838.0,3162.266,12,3303768,-1,-1
558,60,5195.0,3276.2065,18,3567384,-1,-1
558,70,4667.0,3892.894,20,3975515,-1,-1
558,80,4827.0,3902.1167,1,4390838,-1,-1
558,90,5150.0,3299.5742,11,4626215,-1,-1
559,50,4870.0,3608.4175,1,2626775,-1,-1
559,60,4939.0,3335.527,12,3457614,-1,-1
559,70,4646.0,3463.7234,26,4318010,-1,-1
559,80,3976.0,3379.2927,5,5146391,-1,-1
559,90,5306.0,3362.934,22,5714295,-1,-1
560,50,5425.0,3707.988,18,2588247,-1,-1
560,60,4927.0,3311.3098,6,3535177,-1,-1
560,70,4724.0,3359.4717,16,4256196,-1,-1
560,80,4036.0,4370.868,5,4956914,-1,-1
560,90,3924.0,3294.543,29,5570568,-1,-1
561,50,5066.0,3335.212,12,3058605,-1,-1
561,60,5333.0,3414.5015,20,3461589,-1,-1
561,70,5270.0,3379.9448,28,3942548,-1,-1
561,80,4837.0,3418.8794,14,4800617,-1,-1
561,90,6187.0,3909.8364,20,5214764,-1,-1
562,50,4088.0,3513.4995,13,3131340,-1,-1
562,60,4369.0,3027.0493,14,3961251,-1,-1
562,70,5269.0,3556.5947,7,4654982,-1,-1
562,80,4897.0,3171.7058,28,5239976,-1,-1
562,90,5801.0,3627.455,12,5912801,-1,-1
563,50,5237.0,3378.6191,12,3694165,-1,-1
563,60,4376.0,3579.8508,4,4153843,-1,-1
563,70,5208.0,3917.8281,24,4632782,-1,-1
563,80,5502.0,3577.524,25,5418693,-1,-1
563,90,4403.0,3362.2532,21,6039751,-1,-1
564,50,4221.0,4034.816,29,3396063,-1,-1
564,60,5823.0,3663.4602,23,3962780,-1,-1
564,70,6005.0,3459.6204,2,4236189,-1,-1
564,80,4600.0,2663.4434,28,5112275,-1,-1
564,90,4533.0,3410.4033,5,5788437,-1,-1
565,50,5254.0,4198.927,28,3806958,-1,-1
565,60,5168.0,3985.44,9,4544280,-1,-1
565,70,4971.0,3596.2944,17,5056222,-1,-1
565,80,5711.0,3606.7634,29,5477087,-1,-1
565,90,5320.0,2874.579,12,6166024,-1,-1
566,50,4971.0,3795.8542,13,3976953,-1,-1
566,60,4999.0,3916.8845,22,4711159,-1,-1
566,70,4819.0,3600.5593,17,5331988,-1,-1
566,80,4313.0,3287.23,2,5870087,-1,-1
566,90,5094.0,4330.9824,8,6248678,-1,-1
567,50,4528.0,3612.4468,3,3308151,-1,-1
567,60,4583.0,3603.5571,4,3823495,-1,-1
567,70,5038.0,3379.0525,12,4234966,-1,-1
567,80,5123.0,3524.03,10,4905174,-1,-1
567,90,4533.0,3628.256,10,5265711,-1,-1
568,50,4875.0,3297.1694,1,3085963,-1,-1
568,60,4390.0,3404.8677,12,3654770,-1,-1
568,70,4067.0,3597.122,22,4260585,-1,-1
568,80,4930.0,3332.5264,9,5477698,-1,-1
568,90,5701.0,2856.4795,22,5929685,-1,-1
569,50,3553.0,4341.3745,21,2864251,-1,-1
569,60,5193.0,4302.7603,11,3436411,-1,-1
569,70,5058.0,3725.9453,28,4382625,-1,-1
569,80,5079.0,2702.124,29,4940611,-1,-1
569,90,4675.0,3470.09,23,5611467,-1,-1
570,50,5030.0,3091.9553,8,3217725,-1,-1
570,60,4837.0,2414.6294,12,4035815,-1,-1
570,70,5994.0,4055.9617,9,5089637,-1,-1
570,80,4468.0,3681.0312,20,5798211,-1,-1
570,90,5624.0,3126.294,8,6181182,-1,-1
571,50,4676.0,4352.005,25,2611520,-1,-1
571,60,4877.0,4006.2083,23,3255472,-1,-1
571,70,5147.0,3772.5037,14,3810225,-1,-1
571,80,4735.0,3167.5046,15,4384412,-1,-1
571,90,4906.0,3637.3286,8,5293025,-1,-1
572,50,4946.0,3757.7925,18,2845031,-1,-1
572,60,5391.0,3463.2346,28,3521545,-1,-1
572,70,6179.0,3428.004,4,4219031,-1,-1
572,80,4953.0,3455.0544,1,4630734,-1,-1
572,90,6022.0,4103.89,2,5562800,-1,-1
573,50,5948.0,3564.7793,3,2973582,-1,-1
573,60,4103.0,3407.4238,27,3838934,-1,-1
573,70,5335.0,3493.203,25,4246863,-1,-1
573,80,4777.0,4014.503,7,4884824,-1,-1
573,90,5451.0,3372.509,13,5250627,-1,-1
574,50,5352.0,3512.8513,6,3157391,-1,-1
574,60,4573.0,3468.7024,3,3951544,-1,-1
574,70,4256.0,3111.0073,20,4392056,-1,-1
574,80,5133.0,3698.782,11,4939640,-1,-1
574,90,5253.0,4156.821,11,5381079,-1,-1
575,50,4760.0,3554.8967,22,3805896,-1,-1
575,60,5199.0,4104.1724,9,4588000,-1,-1
575,70,4710.0,4015.4253,22,5298299,-1,-1
575,80,6074.0,3095.5144,23,5975202,-1,-1
575,90,6007.0,3361.3535,30,6367508,-1,-1
576,50,5126.0,4038.7183,14,2195950,-1,-1
576,60,6091.0,3629.572,20,2722919,-1,-1
576,70,4527.0,3205.4573,16,3753913,-1,-1
576,80,5018.0,3597.4033,25,4384400,-1,-1
576,90,4847.0,3272.3308,25,4841831,-1,-1
577,50,4612.0,3988.646,7,3587811,-1,-1
577,60,4710.0,3343.8384,2,4453999,-1,-1
577,70,5371.0,3329.8032,14,5182660,-1,-1
577,80,4839.0,3358.2842,30,5837551,-1,-1
577,90,4808.0,3251.029,10,6304892,-1,-1
578,50,5007.0,3311.4553,1,2798404,-1,-1
578,60,4851.0,3311.4033,15,3611702,-1,-1
578,70,5023.0,3797.079,19,4112720,-1,-1
578,80,6159.0,3199.8494,21,4724120,-1,-1
578,90,5319.0,3401.928,11,5610095,-1,-1
579,50,4834.0,3883.3271,19,3232115,-1,-1
579,60,5016.0,3337.2158,25,3623008,-1,-1
579,70,4259.0,3588.9712,17,4151133,-1,-1
579,80,5348.0,4019.3843,3,4502946,-1,-1
579,90,5016.0,4070.137,1,4997220,-1,-1
580,50,4859.0,4196.0522,21,2968782,-1,-1
580,60,5118.0,3158.409,30,3660241,-1,-1
580,70,4868.0,3429.2263,12,4529658,-1,-1
580,80,4366.0,4097.6304,2,5009635,-1,-1
580,90,5448.0,3948.6733,8,5483402,-1,-1
581,50,4714.0,4458.828,9,2642835,-1,-1
581,60,5740.0,3624.4773,8,3035993,-1,-1
581,70,5988.0,3086.7192,17,3830053,-1,-1
581,80,5463.0,3750.927,9,4245862,-1,-1
581,90,4863.0,3882.9004,24,4880724,-1,-1
582,50,5746.0,3903.0793,5,2744160,-1,-1
582,60,4634.0,3496.9016,19,3659424,-1,-1
582,70,5113.0,3331.3667,14,4032223,-1,-1
582,80,5743.0,2882.6912,23,4389841,-1,-1
582,90,5377.0,2977.8938,22,5409799,-1,-1
583,50,5399.0,3408.9229,12,3298382,-1,-1
583,60,5089.0,4241.897,30,4025851,-1,-1
583,70,4693.0,3377.07,13,4878111,-1,-1
583,80,5165.0,3570.2449,19,5858941,-1,-1
583,90,4325.0,3982.9421,20,6094454,-1,-1
584,50,6100.0,3594.1155,13,3337411,-1,-1
584,60,5411.0,3979.6145,4,3616649,-1,-1
584,70,5167.0,4114.595,18,4020590,-1,-1
584,80,5222.0,2835.016,22,4812772,-1,-1
584,90,4290.0,3851.315,6,5585497,-1,-1
585,50,5752.0,3805.2583,10,3414340,-1,-1
585,60,5169.0,3329.7742,28,3856288,-1,-1
585,70,4799.0,3681.0867,25,4311113,-1,-1
585,80,5166.0,3433.0386,27,4995786,-1,-1
585,90,4348.0,3549.815,25,5587162,-1,-1
586,50,4547.0,2997.5059,30,3010514,-1,-1
586,60,4677.0,3220.7642,19,3932664,-1,-1
586,70,4755.0,4035.9773,20,4347225,-1,-1
586,80,4707.0,3493.5112,15,4864091,-1,-1
586,90,4870.0,3943.0713,24,5293423,-1,-1
587,50,3911.0,3510.819,15,3392982,-1,-1
587,60,4920.0,3366.8418,8,3861927,-1,-1
587,70,5257.0,3466.9343,24,4099878,-1,-1
587,80,5450.0,4032.5525,15,4443378,-1,-1
587,90,5551.0,3295.999,20,5047155,-1,-1
588,50,4774.0,3352.8542,2,3410121,-1,-1
588,60,5251.0,4797.9834,17,4189225,-1,-1
588,70,4834.0,3504.1494,3,4903787,-1,-1
588,80,5138.0,4030.0623,14,5255352,-1,-1
588,90,4782.0,3798.1448,7,5782373,-1,-1
589,50,5841.0,3598.7434,9,2505899,-1,-1
589,60,4450.0,3948.276,24,3444210,-1,-1
589,70,4189.0,4003.0676,10,4218017,-1,-1
589,80,5311.0,4156.5044,27,4766223,-1,-1
589,90,4434.0,3702.9407,16,5350365,-1,-1
590,50,5610.0,3870.926,4,3583419,-1,-1
590,60,6049.0,4152.345,20,4375454,-1,-1
590,70,5269.0,3914.0605,25,4715951,-1,-1
590,80,5238.0,3742.6882,7,5312084,-1,-1
590,90,4611.0,3128.0576,17,5790694,-1,-1
591,50,4568.0,3425.9785,3,2912031,-1,-1
591,60,5074.0,3520.1152,3,3286641,-1,-1
