SimID, FromNodeID, ToNodeID, Bandwidth, Time
25,10,6,2.6470598E7,19912169
25,7,8,2.4952908E7,19912169
25,8,7,2.4952908E7,19912169
25,7,9,2.2356426E7,19912169
25,9,7,2.2356426E7,19912169
25,7,10,2.7028428E7,19912169
25,10,7,2.7028428E7,19912169
25,8,9,2.4400984E7,19912169
25,9,8,2.4400984E7,19912169
25,8,10,2.4169868E7,19912169
25,10,8,2.4169868E7,19912169
25,9,10,3.1897018E7,19912169
25,10,9,3.1897018E7,19912169
